title,pdf_url,excel_url,source,year
Establishments+ICT+Access+and+Usage+Statistics+2024-AR-EN+%284%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Establishments+ICT+Access+and+Usage+Statistics+2024-AR-EN+%284%29.xlsx/7aea402c-a47c-709f-1503-28420162f5fd?t=1767268619722,Saudi Statistics,2024
ICTBusiness-2023+-AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/ICTBusiness-2023+-AR+%281%29.pdf/bd6c84b9-6d49-f375-7e90-99f553d3d5ae?t=1754283931447,,Saudi Statistics,2023
ICTBusiness-2023+-AR-EN.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/ICTBusiness-2023+-AR-EN.xlsx/91961443-18c6-aef7-8fac-935d1d63d0a9?t=1754283203117,Saudi Statistics,2023
Population+Estimates+Publication+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Population+Estimates+Publication+2024+AR.pdf/9e3ba5a0-8b61-b8b0-1477-be8cc5798b6e?t=1750142144327,,Saudi Statistics,2024
Population+Estimates+Publication+2024.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Population+Estimates+Publication+2024.xlsx/08d1c287-efe6-f7ee-5d43-564c25bfd1ec?t=1738828650016,Saudi Statistics,2024
NPO+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/NPO+2024+AR.pdf/aee3d530-f8ca-ee55-dab8-11a292729afa?t=1764824977728,,Saudi Statistics,2024
Non-profit+Tables-+2024-AR-EN+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2024-AR-EN+%281%29.xlsx/9c7cf6b8-592c-7737-9237-9a0fcf1a7dc9?t=1764825017590,Saudi Statistics,2024
Non-Profit+Organizations+Statistics+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Non-Profit+Organizations+Statistics+AR.pdf/5ba58639-ce9c-e60a-6601-6f0d6d81c151?t=1735200348174,,Saudi Statistics,Unknown
Non-profit+Tables-+2023-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2023-AR-EN+%282%29.xlsx/343eb1af-07a0-3c0b-aecc-ae2b61c6d398?t=1764828127166,Saudi Statistics,2023
Non-profit+Tables-+2022-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2022-AR-EN+%282%29.xlsx/f9414424-bb80-d549-9006-40f9c47ff9bd?t=1764828054306,Saudi Statistics,2022
Non-profit+Tables-+2021-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2021-AR-EN+%282%29.xlsx/5037b4c0-c503-2984-f615-20c622e8eae2?t=1764827994526,Saudi Statistics,2021
Non-profit+Tables-+2020-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2020-AR-EN+%282%29.xlsx/253aa85e-d607-1112-7f80-10e0900db811?t=1764827922100,Saudi Statistics,2020
Non-profit+Tables-+2019-AR-EN+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Non-profit+Tables-+2019-AR-EN+%282%29.xlsx/7030fcb3-366c-7e67-cf06-67c2c41ce07b?t=1764827859246,Saudi Statistics,2019
nshr_msh_mnshat_lqt_gyr_lrbhy_2018_0.pdf,https://www.stats.gov.sa/documents/20117/2435267/nshr_msh_mnshat_lqt_gyr_lrbhy_2018_0.pdf/fa112a3f-c124-9f9d-2e80-c0428857ccf1?t=1735200728393,,Saudi Statistics,2018
ntyj_msh_mnshat_lqt_gyr_lrbhy_lnhyy_2018_5.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/ntyj_msh_mnshat_lqt_gyr_lrbhy_lnhyy_2018_5.xlsx/203364f6-851c-62bb-b077-bfececdb7df3?t=1735200741359,Saudi Statistics,2018
Electrical+Energy+Statistics+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Electrical+Energy+Statistics+2024+AR.pdf/0cd6bf01-e22c-7351-935c-d98033042f02?t=1765087538916,,Saudi Statistics,2024
Electrical+Energy+Statistics+2024+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Electrical+Energy+Statistics+2024+AR.xlsx/b763f431-ab03-cf1d-4a14-eec2fe2f6ef4?t=1765087564219,Saudi Statistics,2024
census31-prim-01.pdf,https://www.stats.gov.sa/documents/20117/2435265/census31-prim-01.pdf/973fe7c4-5344-50f0-dbc9-9538ae7971fd?t=1735126078913,,Saudi Statistics,Unknown
Ar-census31-prim-03.pdf,https://www.stats.gov.sa/documents/20117/2435265/Ar-census31-prim-03.pdf/52f1fac8-cf76-ae51-94d6-e25522426603?t=1735195276659,,Saudi Statistics,Unknown
twzy_lskn_fy_lmnzq_ldry.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/twzy_lskn_fy_lmnzq_ldry.xlsx/e0cc5324-29b8-45e7-6bda-583546ce2c00?t=1735195286169,Saudi Statistics,Unknown
census31-prim-02+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435265/census31-prim-02+%281%29.pdf/27b8b9ea-1b6d-0316-4edb-e3d0c11beca4?t=1735195068275,,Saudi Statistics,Unknown
twzy_dd_lskn_fy_lmmlk_mn_wq_lntyj_lwly_lltdd_1431h_mqrn_bntyj_ltddt_lsbq+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/twzy_dd_lskn_fy_lmmlk_mn_wq_lntyj_lwly_lltdd_1431h_mqrn_bntyj_ltddt_lsbq+%281%29.xlsx/2952b398-ffcf-3bb7-2912-542d2236c4a5?t=1735195077313,Saudi Statistics,Unknown
Ar-housingcensus1431-2010-2.pdf,https://www.stats.gov.sa/documents/20117/2435265/Ar-housingcensus1431-2010-2.pdf/df199c07-f741-d197-840c-5f058a618962?t=1735128012870,,Saudi Statistics,2010
lmskn_lkhly_hsb_lmntq_ldry.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/lmskn_lkhly_hsb_lmntq_ldry.xlsx/5d018e90-8902-1a65-1398-38e4a4fba27d?t=1735128021237,Saudi Statistics,Unknown
census31-prim-05.pdf,https://www.stats.gov.sa/documents/20117/2435265/census31-prim-05.pdf/12e357e9-a1e4-cfb1-b7a2-2f59ae6d135b?t=1735128221755,,Saudi Statistics,Unknown
lntyj_lwly_ltdd_2010_nhyy_mntq_wmhfzt_w_lmdn_lty_dd_sknh_yzyd_n_5000_nsm_1.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/lntyj_lwly_ltdd_2010_nhyy_mntq_wmhfzt_w_lmdn_lty_dd_sknh_yzyd_n_5000_nsm_1.xlsx/36e5326b-5c0d-a5f3-b2b1-191b64e67b9c?t=1735128233437,Saudi Statistics,2010
Ar-housingcensus1431-2010.pdf,https://www.stats.gov.sa/documents/20117/2435265/Ar-housingcensus1431-2010.pdf/b8f49626-bde4-2cc8-3a37-37152df6fff9?t=1735128111820,,Saudi Statistics,2010
lmskn_lmshgwl_hsb_lmntq_ldry.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/lmskn_lmshgwl_hsb_lmntq_ldry.xlsx/7075a832-67e5-2b8b-2c81-832aa4761d36?t=1735128123899,Saudi Statistics,Unknown
census31-prim-04.pdf,https://www.stats.gov.sa/documents/20117/2435265/census31-prim-04.pdf/1259d611-447b-e38e-4569-a467b0d0ab08?t=1735384256329,,Saudi Statistics,Unknown
twzy_lskn_fy_lmhfzt.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/twzy_lskn_fy_lmhfzt.xlsx/f4b14cb1-f362-0902-15d9-fed3b273b6ff?t=1735384271157,Saudi Statistics,Unknown
eastern_regionar.pdf,https://www.stats.gov.sa/documents/20117/2435265/eastern_regionar.pdf/e9ec8767-e74d-cd1e-eb9a-d0b59a9b08f7?t=1735125897809,,Saudi Statistics,Unknown
ar-assir_1_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-assir_1_0.pdf/dacee958-73fb-6190-3b0c-e19660a8f0ac?t=1735128708616,,Saudi Statistics,Unknown
hail.pdf,https://www.stats.gov.sa/documents/20117/2435265/hail.pdf/d787921d-ce9a-db0c-4fa3-1ff97117967d?t=1735128819205,,Saudi Statistics,Unknown
ar-jazan-population-by-gender-govnernorate-nationality_3.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-jazan-population-by-gender-govnernorate-nationality_3.pdf/9c9f9c94-da1d-9b17-1006-d8cb431135e3?t=1735128968835,,Saudi Statistics,Unknown
ar-tabouk-pulation-by-gender-govnernorate-nationality_1+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-tabouk-pulation-by-gender-govnernorate-nationality_1+%281%29.pdf/7e33b400-243c-66fa-fa34-5c2ade85907b?t=1735192044615,,Saudi Statistics,Unknown
ar-maddinah_1.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-maddinah_1.pdf/86491fc3-40f1-3023-4f86-5b17ab365f14?t=1735192234199,,Saudi Statistics,Unknown
lqsym_4.pdf,https://www.stats.gov.sa/documents/20117/2435265/lqsym_4.pdf/93a6ebd5-514b-c787-17e4-239d36b8cce3?t=1735192378913,,Saudi Statistics,Unknown
ar-riyadh_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-riyadh_0.pdf/20d39ef2-89ad-ee37-ce30-22ec37edb7cf?t=1735192460362,,Saudi Statistics,Unknown
ar-aljouf-populationbygender-govnernorate-nationality_1.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-aljouf-populationbygender-govnernorate-nationality_1.pdf/86912665-a7b4-8e5d-e8f6-af76b5a6181d?t=1735192644563,,Saudi Statistics,Unknown
ar-northernborders-pulation-by-gender-govnernorate-nationality.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-northernborders-pulation-by-gender-govnernorate-nationality.pdf/31292ca6-6bd3-f317-a2f6-29c94dd9d184?t=1735192707987,,Saudi Statistics,Unknown
ar-baha-population-by-gender-govnernorate-nationality_1.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-baha-population-by-gender-govnernorate-nationality_1.pdf/b80898fa-f604-7a69-cf5a-21ad5e20b376?t=1735193038355,,Saudi Statistics,Unknown
ar-census2010-dtl-result_2_1.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-census2010-dtl-result_2_1.pdf/f4b8ea58-9e55-4769-a26c-8673083e769b?t=1735193798606,,Saudi Statistics,2010
lntyj_ltfsylyh_llmmlk.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/lntyj_ltfsylyh_llmmlk.xlsx/d1c10953-b5d7-0889-9b8d-04dfd2377113?t=1735193809305,Saudi Statistics,Unknown
ar-makkah.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-makkah.pdf/cc641054-a676-e6d3-2f8f-900354fac0b0?t=1735128530958,,Saudi Statistics,Unknown
Healthcare+Establishments+and+Workforce+Statistics+Publication+2024+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435273/Healthcare+Establishments+and+Workforce+Statistics+Publication+2024+AR+%281%29.pdf/42d6e980-7308-7fe2-9bcc-4af9014f114f?t=1761133698227,,Saudi Statistics,2024
Healthcare+Establishments+and+workforce+Statistics+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Healthcare+Establishments+and+workforce+Statistics+2024+AR+%281%29.xlsx/93037e40-917f-1d06-0c01-c2f6d23e118a?t=1760941232759,Saudi Statistics,2024
Healthcare+Establishments+and+Workforce+Statistics+2023AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Healthcare+Establishments+and+Workforce+Statistics+2023AR.pdf/64883a4f-0260-7a69-c973-d98c83f0aff4?t=1745301616765,,Saudi Statistics,2023
Healthcare+Establishments+and+Workforce+Statistics+2023AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Healthcare+Establishments+and+Workforce+Statistics+2023AR.xlsx/a5c3cfea-d165-e3cb-0ef1-fd00c179047f?t=1745301636395,Saudi Statistics,2023
Saudi+Youth+Statistics++ar.pdf,https://www.stats.gov.sa/documents/20117/2435273/Saudi+Youth+Statistics++ar.pdf/52c079fd-87eb-a1a1-d2dd-945566252195?t=1742730562275,,Saudi Statistics,Unknown
Health+and+Safety+at+Workplace+Statistics+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Health+and+Safety+at+Workplace+Statistics+2025+AR.pdf/f8572594-093b-c36a-df7c-44e6695c95ae?t=1777373800754,,Saudi Statistics,2025
Tables+of+HSW+Publication+2025+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Tables+of+HSW+Publication+2025+AR+%281%29.xlsx/dc84ad2d-3683-2ee5-f12a-9d9f33ef86bf?t=1777370261394,Saudi Statistics,2025
Health+and+Safety+at+Workplace+Statistics+2024+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435273/Health+and+Safety+at+Workplace+Statistics+2024+AR+%281%29.pdf/9a24d813-e6f6-c382-f473-bb75a37894b9?t=1756901363905,,Saudi Statistics,2024
Tables+of+Health+and+Safety+at+Workplace+Statistics+Publication+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Tables+of+Health+and+Safety+at+Workplace+Statistics+Publication+2024+AR+%281%29.xlsx/b203ee50-b645-4b94-d384-9f0200c04533?t=1756725512882,Saudi Statistics,2024
Health+and+Safety+at+Work+Statistics+2023AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/Health+and+Safety+at+Work+Statistics+2023AR_0.pdf/bee5a126-d1ba-a5ec-c8d1-08fc50940d98?t=1734053484507,,Saudi Statistics,2023
Health+and+Safety+at+Work+Statistics+2023AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Health+and+Safety+at+Work+Statistics+2023AR.xlsx/40ef1eca-9a1c-f530-7f2f-556dd619a7c0?t=1734053491968,Saudi Statistics,2023
Waste+Accounts+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Waste+Accounts+2024+AR.pdf/0d6cdda8-4291-0ee3-391d-7417f2a74261?t=1767009512044,,Saudi Statistics,2024
SEEA+Waste+2024-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/SEEA+Waste+2024-AR+%281%29.xlsx/73e5fce1-f398-bbe8-2b9b-836b81f935ae?t=1767009524457,Saudi Statistics,2024
Climate+Change+Statistics+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Climate+Change+Statistics+2024+AR.pdf/2765b6f9-c9f2-7c83-4efe-38aa911064d4?t=1776142515270,,Saudi Statistics,2024
Climate+Change+Statistics+2024+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Climate+Change+Statistics+2024+AR.xlsx/35521a8e-e8fc-a5d5-8404-132407aea3a1?t=1776142534858,Saudi Statistics,2024
Climate+Change+Statistics+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Climate+Change+Statistics+2023+AR.pdf/8b21cc35-e6c9-7a7f-e364-4fc638590638?t=1761134208138,,Saudi Statistics,2023
Climate+Change+Statistics+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Climate+Change+Statistics+2023+AR.xlsx/04cec4df-117c-9b13-0c1d-3d5e553f9aa3?t=1761134253769,Saudi Statistics,2023
POP+SEM2021A.pdf,https://www.stats.gov.sa/documents/20117/2435259/POP+SEM2021A.pdf/0287eafe-9842-3ff9-4393-60f261389276?t=1734130338685,,Saudi Statistics,2021
POP+SEM202.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/POP+SEM202.xlsx/f5f9e625-71e4-e68d-4ab4-fa9a9cb9bdd4?t=1734130346700,Saudi Statistics,Unknown
Population+by+Age+Groups+%2Cand+Gender_0+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435265/Population+by+Age+Groups+%2Cand+Gender_0+%281%29.pdf/d356507d-1199-b7cd-8f7e-8d9313d666b9?t=1735324007542,,Saudi Statistics,Unknown
Population+by+Age+Groups+%2Cand+Gender_0+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/Population+by+Age+Groups+%2Cand+Gender_0+%281%29.xlsx/73fa4586-9b9d-055f-a953-e16909a8f933?t=1735324019419,Saudi Statistics,Unknown
population_by_age_groups_and_gender_ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435265/population_by_age_groups_and_gender_ar+%281%29.pdf/1976958c-6718-2600-1e9e-e5180f388096?t=1735323849047,,Saudi Statistics,Unknown
population_by_age_groups_and_gender_ar_1+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/population_by_age_groups_and_gender_ar_1+%281%29.xlsx/d1bd5121-095e-7f16-850c-c90ce31a9e01?t=1735323870355,Saudi Statistics,Unknown
population_2018.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/population_2018.xlsx/5419e5f7-5bae-eb8b-3d14-470f1ec6aafb?t=1735153791776,Saudi Statistics,2018
population_characteristics_surveysar.pdf,https://www.stats.gov.sa/documents/20117/2435265/population_characteristics_surveysar.pdf/8df955af-25bc-1251-9734-556d858e0116?t=1735154410295,,Saudi Statistics,Unknown
Population+Characteristics+surveys.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/Population+Characteristics+surveys.xlsx/c867638b-274e-badc-451f-31e3eb4cd0fa?t=1735154424332,Saudi Statistics,Unknown
estm_pop_ar2017.pdf,https://www.stats.gov.sa/documents/20117/2435265/estm_pop_ar2017.pdf/cd9a0abd-3d8e-0877-96e0-52bcdab0f98f?t=1735153862871,,Saudi Statistics,2017
estm_pop_ar2017.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/estm_pop_ar2017.xlsx/2865c864-2ac3-d602-6a35-40906519b831?t=1735153880020,Saudi Statistics,2017
ar-demographic-research-2016_6.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-demographic-research-2016_6.pdf/1ceba784-6097-6177-5100-74c7df1f5ffa?t=1735153455715,,Saudi Statistics,2016
ar-demographic-research-2016_2.xls,,https://www.stats.gov.sa/documents/20117/2435265/ar-demographic-research-2016_2.xls/1c18af9d-5eeb-97e3-f25c-db74f7aafb7a?t=1735153475962,Saudi Statistics,2016
ar-Manpower1432-02_0.xls,,https://www.stats.gov.sa/documents/20117/2435265/ar-Manpower1432-02_0.xls/d99c02db-f48b-078e-e38f-bcf0adc98123?t=1735153585459,Saudi Statistics,Unknown
demog_population_1428.xls,,https://www.stats.gov.sa/documents/20117/2435265/demog_population_1428.xls/1e272ee9-abb6-d816-55b8-cd7cf0eadb5a?t=1735154044838,Saudi Statistics,Unknown
demog_housing_1428.xls,,https://www.stats.gov.sa/documents/20117/2435265/demog_housing_1428.xls/7232368b-c882-7da1-0c8f-0be3a9d08f46?t=1735154283929,Saudi Statistics,Unknown
Demographic2007.pdf,https://www.stats.gov.sa/documents/20117/2435265/Demographic2007.pdf/525b4b71-9fb6-5ff5-d13f-7b2150f5a83f?t=1735154228099,,Saudi Statistics,2007
Ar-Demographic-1421.pdf,https://www.stats.gov.sa/documents/20117/2435265/Ar-Demographic-1421.pdf/0549f11c-eebe-790f-a6de-81a19739fdd7?t=1735154152010,,Saudi Statistics,Unknown
ar-demographic-research-1999.pdf,https://www.stats.gov.sa/documents/20117/2435265/ar-demographic-research-1999.pdf/e321dbbd-2c30-f692-74a4-544e827beb68?t=1735114230145,,Saudi Statistics,Unknown
Safety+Index+Publication+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435273/Safety+Index+Publication+2023+AR.pdf/28352a9c-899f-6eaf-2531-166d8bfccea3?t=1739169874958,,Saudi Statistics,2023
Safety+Index+Publication+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435273/Safety+Index+Publication+2023+AR.xlsx/935bf964-34e3-7541-62e1-be5c22fed9c8?t=1739169905713,Saudi Statistics,2023
Marriage+and+Divorce+Statistics+2020+AR.pdf,https://www.stats.gov.sa/documents/20117/2435265/Marriage+and+Divorce+Statistics+2020+AR.pdf/3ac293f9-5d52-e1c5-ade8-42106bb56d1f?t=1735073615479,,Saudi Statistics,2020
Marriage+and+Divorce+Statistics+2020.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/Marriage+and+Divorce+Statistics+2020.xlsx/bbb489d8-340f-d0da-4e11-7f8e0943c377?t=1735073628697,Saudi Statistics,2020
marriage_and_divorce_statistics_2019_ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435265/marriage_and_divorce_statistics_2019_ar_0.pdf/b2a97fd0-37b2-8493-4479-2b7da29ed8ad?t=1735073504753,,Saudi Statistics,2019
marriage_and_divorce_statistics_2019_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435265/marriage_and_divorce_statistics_2019_ar.xlsx/527196f5-038c-db18-5112-4c80a8a85f9d?t=1735073516569,Saudi Statistics,2019
transportation+and+storage+activities+during+2024+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/transportation+and+storage+activities+during+2024+AR+%281%29.pdf/d509d259-3e5a-f626-9b04-bed29e763e8a?t=1767071544775,,Saudi Statistics,2024
transportation+and+storage+activities+during+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/transportation+and+storage+activities+during+2024+%281%29.xlsx/1028557d-fb92-7fb0-5481-9ea78a946d17?t=1766946608298,Saudi Statistics,2024
Wholesale+and+Retail+Trade+Activities+2024.AR+%282%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/Wholesale+and+Retail+Trade+Activities+2024.AR+%282%29.pdf/c27ded14-e3c3-b712-6c3b-f2721fcb921f?t=1767071758760,,Saudi Statistics,2024
wholesale+and+ratail+trad+activities+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/wholesale+and+ratail+trad+activities+2024+%281%29.xlsx/7ac82c63-8b69-0a5a-771c-5e30425fe5fe?t=1766947033576,Saudi Statistics,2024
industrial+activities+during+2024AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/industrial+activities+during+2024AR+%281%29.pdf/5c46806c-76b9-1fa1-d5da-ac7df2086aac?t=1767070452369,,Saudi Statistics,2024
industrial+activities+during+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/industrial+activities+during+2024+%281%29.xlsx/08fcbf01-3ef7-f60c-9877-9db293e9f607?t=1766945912475,Saudi Statistics,2024
Structural+Business+Statistics+for+Information+and+Communication+Activities+2024_AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/Structural+Business+Statistics+for+Information+and+Communication+Activities+2024_AR+%281%29.pdf/2125e9b8-d102-141e-9460-e4ae7a0db599?t=1767072138661,,Saudi Statistics,2024
Information+and+communications+activities+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Information+and+communications+activities+2024+%281%29.xlsx/ea1ee06a-a912-cf1f-cd69-ca46ebc49dd7?t=1766947379373,Saudi Statistics,2024
services+activities+during+2024+AR+%282%29.pdf,https://www.stats.gov.sa/documents/20117/2435267/services+activities+during+2024+AR+%282%29.pdf/8e4cafe8-3e1a-abe8-20c4-6c18fe53f162?t=1767072370896,,Saudi Statistics,2024
services+activities+during+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/services+activities+during+2024+%281%29.xlsx/267f84ab-a00f-0abd-2323-95b822675571?t=1766946232996,Saudi Statistics,2024
Structural+Business+Statistics+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Structural+Business+Statistics+2024+AR.pdf/442d5169-01cb-f55c-2360-26d5fa9b196c?t=1761717881865,,Saudi Statistics,2024
Structural+Business+Statistics+2024+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Structural+Business+Statistics+2024+%281%29.xlsx/0fdab456-f825-437e-2867-744440610dce?t=1761717893318,Saudi Statistics,2024
Structural+Business+Statistics+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435267/Structural+Business+Statistics+2023+AR.pdf/a1433205-d1d7-921e-23eb-4ef90b9e5765?t=1762945835887,,Saudi Statistics,2023
Structural+Business+Statistics+2023.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Structural+Business+Statistics+2023.xlsx/c3f34a3f-70b2-1c7a-5de3-73b037518935?t=1762945860861,Saudi Statistics,2023
Structural_Business_Statistics_2022+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Structural_Business_Statistics_2022+%281%29.xlsx/b0d02281-3793-0de2-caf1-575f90a61e31?t=1762754648384,Saudi Statistics,2022
Structural_Business_Statistics_2021+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435267/Structural_Business_Statistics_2021+%282%29.xlsx/e6ea4adb-99ef-9a71-2e5f-a66456996443?t=1762754532018,Saudi Statistics,2021
